file,seq_id,process_id,parameters,length,leading_gaps,trailing_gaps,internal_gaps,ambiguous_bases,longest_stretch,barcode_length,barcode_ambiguous_bases,barcode_longest_stretch,barcode_rank,full_rank,best_sequence,selected_full_fasta,selected_barcode_fasta
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2243-24_r_1.3_s_50_BSNTN2243-24,BSNTN2243-24,r_1.3_s_50_BSNTN2243-24,1533,0,0,0,1,1533,661,1,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2243-24_r_1.5_s_100_BSNTN2243-24,BSNTN2243-24,r_1.5_s_100_BSNTN2243-24,1533,0,0,15,0,1422,661,0,661,1,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2244-24_r_1_s_100_BSNTN2244-24,BSNTN2244-24,r_1_s_100_BSNTN2244-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2244-24_r_1.3_s_50_BSNTN2244-24,BSNTN2244-24,r_1.3_s_50_BSNTN2244-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2244-24_r_1.3_s_100_BSNTN2244-24,BSNTN2244-24,r_1.3_s_100_BSNTN2244-24,0,0,0,0,0,0,0,0,0,6,1,yes,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2244-24_r_1.5_s_50_BSNTN2244-24,BSNTN2244-24,r_1.5_s_50_BSNTN2244-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2244-24_r_1_s_50_BSNTN2244-24,BSNTN2244-24,r_1_s_50_BSNTN2244-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2243-24_r_1.5_s_50_BSNTN2243-24,BSNTN2243-24,r_1.5_s_50_BSNTN2243-24,1533,0,0,15,1,1422,661,1,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2245-24_r_1.3_s_50_BSNTN2245-24,BSNTN2245-24,r_1.3_s_50_BSNTN2245-24,1539,0,75,0,3,1464,661,0,661,1,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2245-24_r_1_s_100_BSNTN2245-24,BSNTN2245-24,r_1_s_100_BSNTN2245-24,1539,0,18,0,0,1521,661,0,661,1,1,yes,yes,yes
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2245-24_r_1_s_50_BSNTN2245-24,BSNTN2245-24,r_1_s_50_BSNTN2245-24,1539,0,18,0,2,1521,661,0,661,1,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2244-24_r_1.5_s_100_BSNTN2244-24,BSNTN2244-24,r_1.5_s_100_BSNTN2244-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2245-24_r_1.5_s_50_BSNTN2245-24,BSNTN2245-24,r_1.5_s_50_BSNTN2245-24,1539,0,120,30,0,513,661,0,474,3,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2245-24_r_1.3_s_100_BSNTN2245-24,BSNTN2245-24,r_1.3_s_100_BSNTN2245-24,1539,0,93,0,0,1446,661,0,661,1,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2246-24_r_1_s_50_BSNTN2246-24,BSNTN2246-24,r_1_s_50_BSNTN2246-24,1569,27,150,240,99,558,661,50,250,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2245-24_r_1.5_s_100_BSNTN2245-24,BSNTN2245-24,r_1.5_s_100_BSNTN2245-24,1539,0,120,30,0,513,661,0,474,3,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2246-24_r_1_s_100_BSNTN2246-24,BSNTN2246-24,r_1_s_100_BSNTN2246-24,1569,228,150,318,26,480,661,18,244,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2246-24_r_1.3_s_50_BSNTN2246-24,BSNTN2246-24,r_1.3_s_50_BSNTN2246-24,1569,27,216,507,37,408,661,6,114,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2246-24_r_1.5_s_100_BSNTN2246-24,BSNTN2246-24,r_1.5_s_100_BSNTN2246-24,1569,600,216,543,0,135,661,0,100,4,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2247-24_r_1_s_50_BSNTN2247-24,BSNTN2247-24,r_1_s_50_BSNTN2247-24,1569,48,183,243,4,327,661,2,141,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2246-24_r_1.3_s_100_BSNTN2246-24,BSNTN2246-24,r_1.3_s_100_BSNTN2246-24,1569,228,216,600,5,336,661,0,114,4,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2246-24_r_1.5_s_50_BSNTN2246-24,BSNTN2246-24,r_1.5_s_50_BSNTN2246-24,1569,27,216,723,4,135,661,0,100,4,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2247-24_r_1_s_100_BSNTN2247-24,BSNTN2247-24,r_1_s_100_BSNTN2247-24,1569,51,249,747,0,165,661,0,102,4,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2247-24_r_1.3_s_50_BSNTN2247-24,BSNTN2247-24,r_1.3_s_50_BSNTN2247-24,1569,48,183,417,2,327,661,0,105,4,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2247-24_r_1.5_s_100_BSNTN2247-24,BSNTN2247-24,r_1.5_s_100_BSNTN2247-24,1569,846,252,264,0,69,661,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2247-24_r_1.3_s_100_BSNTN2247-24,BSNTN2247-24,r_1.3_s_100_BSNTN2247-24,1569,54,249,765,0,165,661,0,99,4,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2247-24_r_1.5_s_50_BSNTN2247-24,BSNTN2247-24,r_1.5_s_50_BSNTN2247-24,1569,48,183,753,2,120,661,0,51,4,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2248-24_r_1_s_100_BSNTN2248-24,BSNTN2248-24,r_1_s_100_BSNTN2248-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2248-24_r_1.3_s_50_BSNTN2248-24,BSNTN2248-24,r_1.3_s_50_BSNTN2248-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2248-24_r_1.3_s_100_BSNTN2248-24,BSNTN2248-24,r_1.3_s_100_BSNTN2248-24,0,0,0,0,0,0,0,0,0,6,1,yes,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2248-24_r_1.5_s_50_BSNTN2248-24,BSNTN2248-24,r_1.5_s_50_BSNTN2248-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2248-24_r_1.5_s_100_BSNTN2248-24,BSNTN2248-24,r_1.5_s_100_BSNTN2248-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2248-24_r_1_s_50_BSNTN2248-24,BSNTN2248-24,r_1_s_50_BSNTN2248-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2249-24_r_1_s_100_BSNTN2249-24,BSNTN2249-24,r_1_s_100_BSNTN2249-24,1569,45,183,156,14,555,661,0,384,3,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2249-24_r_1_s_50_BSNTN2249-24,BSNTN2249-24,r_1_s_50_BSNTN2249-24,1569,3,18,96,46,567,661,22,384,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2249-24_r_1.5_s_50_BSNTN2249-24,BSNTN2249-24,r_1.5_s_50_BSNTN2249-24,1569,6,183,339,1,351,661,0,201,4,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2249-24_r_1.3_s_50_BSNTN2249-24,BSNTN2249-24,r_1.3_s_50_BSNTN2249-24,1569,3,165,63,6,567,661,4,384,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2250-24_r_1_s_50_BSNTN2250-24,BSNTN2250-24,r_1_s_50_BSNTN2250-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2250-24_r_1_s_100_BSNTN2250-24,BSNTN2250-24,r_1_s_100_BSNTN2250-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2250-24_r_1.3_s_50_BSNTN2250-24,BSNTN2250-24,r_1.3_s_50_BSNTN2250-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2250-24_r_1.3_s_100_BSNTN2250-24,BSNTN2250-24,r_1.3_s_100_BSNTN2250-24,0,0,0,0,0,0,0,0,0,6,1,yes,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2249-24_r_1.5_s_100_BSNTN2249-24,BSNTN2249-24,r_1.5_s_100_BSNTN2249-24,1569,156,183,399,1,351,661,0,171,4,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2250-24_r_1.5_s_50_BSNTN2250-24,BSNTN2250-24,r_1.5_s_50_BSNTN2250-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2249-24_r_1.3_s_100_BSNTN2249-24,BSNTN2249-24,r_1.3_s_100_BSNTN2249-24,1569,45,183,156,2,555,661,0,384,3,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2250-24_r_1.5_s_100_BSNTN2250-24,BSNTN2250-24,r_1.5_s_100_BSNTN2250-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2251-24_r_1_s_50_BSNTN2251-24,BSNTN2251-24,r_1_s_50_BSNTN2251-24,1536,0,0,0,6,1536,661,4,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2251-24_r_1_s_100_BSNTN2251-24,BSNTN2251-24,r_1_s_100_BSNTN2251-24,1536,0,0,165,0,768,661,0,223,4,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2251-24_r_1.5_s_50_BSNTN2251-24,BSNTN2251-24,r_1.5_s_50_BSNTN2251-24,1536,0,0,15,0,1425,661,0,661,1,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2251-24_r_1.3_s_100_BSNTN2251-24,BSNTN2251-24,r_1.3_s_100_BSNTN2251-24,1536,0,0,165,0,768,661,0,223,4,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2251-24_r_1.5_s_100_BSNTN2251-24,BSNTN2251-24,r_1.5_s_100_BSNTN2251-24,1536,0,0,180,0,768,661,0,223,4,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2252-24_r_1_s_50_BSNTN2252-24,BSNTN2252-24,r_1_s_50_BSNTN2252-24,1533,222,24,276,56,354,661,35,162,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2252-24_r_1.3_s_50_BSNTN2252-24,BSNTN2252-24,r_1.3_s_50_BSNTN2252-24,1533,222,405,450,2,105,661,2,105,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2251-24_r_1.3_s_50_BSNTN2251-24,BSNTN2251-24,r_1.3_s_50_BSNTN2251-24,1536,0,0,0,1,1536,661,0,661,1,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2252-24_r_1.5_s_100_BSNTN2252-24,BSNTN2252-24,r_1.5_s_100_BSNTN2252-24,1533,222,708,330,0,105,661,0,105,4,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2252-24_r_1.3_s_100_BSNTN2252-24,BSNTN2252-24,r_1.3_s_100_BSNTN2252-24,1533,222,708,330,0,105,661,0,105,4,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2252-24_r_1_s_100_BSNTN2252-24,BSNTN2252-24,r_1_s_100_BSNTN2252-24,1533,222,225,450,24,249,661,20,124,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2253-24_r_1_s_50_BSNTN2253-24,BSNTN2253-24,r_1_s_50_BSNTN2253-24,1539,624,864,0,0,51,661,0,51,4,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2253-24_r_1_s_100_BSNTN2253-24,BSNTN2253-24,r_1_s_100_BSNTN2253-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2253-24_r_1.3_s_50_BSNTN2253-24,BSNTN2253-24,r_1.3_s_50_BSNTN2253-24,1539,624,864,0,0,51,661,0,51,4,1,yes,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2253-24_r_1.3_s_100_BSNTN2253-24,BSNTN2253-24,r_1.3_s_100_BSNTN2253-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2253-24_r_1.5_s_50_BSNTN2253-24,BSNTN2253-24,r_1.5_s_50_BSNTN2253-24,1539,624,864,0,0,51,661,0,51,4,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2252-24_r_1.5_s_50_BSNTN2252-24,BSNTN2252-24,r_1.5_s_50_BSNTN2252-24,1533,222,648,333,0,105,661,0,105,4,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2253-24_r_1.5_s_100_BSNTN2253-24,BSNTN2253-24,r_1.5_s_100_BSNTN2253-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2254-24_r_1_s_100_BSNTN2254-24,BSNTN2254-24,r_1_s_100_BSNTN2254-24,1539,0,66,0,2,1473,661,0,661,1,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2254-24_r_1.3_s_100_BSNTN2254-24,BSNTN2254-24,r_1.3_s_100_BSNTN2254-24,1539,0,81,0,1,1458,661,0,661,1,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2254-24_r_1.3_s_50_BSNTN2254-24,BSNTN2254-24,r_1.3_s_50_BSNTN2254-24,1539,0,81,0,1,1458,661,0,661,1,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2255-24_r_1_s_50_BSNTN2255-24,BSNTN2255-24,r_1_s_50_BSNTN2255-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2255-24_r_1_s_100_BSNTN2255-24,BSNTN2255-24,r_1_s_100_BSNTN2255-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2254-24_r_1_s_50_BSNTN2254-24,BSNTN2254-24,r_1_s_50_BSNTN2254-24,1539,0,42,0,8,1497,661,5,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2255-24_r_1.3_s_50_BSNTN2255-24,BSNTN2255-24,r_1.3_s_50_BSNTN2255-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2255-24_r_1.5_s_50_BSNTN2255-24,BSNTN2255-24,r_1.5_s_50_BSNTN2255-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2255-24_r_1.3_s_100_BSNTN2255-24,BSNTN2255-24,r_1.3_s_100_BSNTN2255-24,0,0,0,0,0,0,0,0,0,6,1,yes,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2255-24_r_1.5_s_100_BSNTN2255-24,BSNTN2255-24,r_1.5_s_100_BSNTN2255-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2254-24_r_1.5_s_50_BSNTN2254-24,BSNTN2254-24,r_1.5_s_50_BSNTN2254-24,1539,0,120,30,0,513,661,0,474,3,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2254-24_r_1.5_s_100_BSNTN2254-24,BSNTN2254-24,r_1.5_s_100_BSNTN2254-24,1539,0,120,105,1,513,661,0,474,3,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2256-24_r_1.3_s_50_BSNTN2256-24,BSNTN2256-24,r_1.3_s_50_BSNTN2256-24,1569,18,213,681,15,240,661,9,90,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2256-24_r_1.3_s_100_BSNTN2256-24,BSNTN2256-24,r_1.3_s_100_BSNTN2256-24,1569,30,213,1074,0,87,661,0,78,4,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2256-24_r_1_s_50_BSNTN2256-24,BSNTN2256-24,r_1_s_50_BSNTN2256-24,1569,18,72,582,28,273,661,8,222,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2256-24_r_1.5_s_50_BSNTN2256-24,BSNTN2256-24,r_1.5_s_50_BSNTN2256-24,1569,18,213,843,6,111,661,1,78,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2256-24_r_1.5_s_100_BSNTN2256-24,BSNTN2256-24,r_1.5_s_100_BSNTN2256-24,1569,30,213,1074,0,87,661,0,78,4,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2257-24_r_1_s_50_BSNTN2257-24,BSNTN2257-24,r_1_s_50_BSNTN2257-24,1536,0,0,0,0,1536,661,0,661,1,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2256-24_r_1_s_100_BSNTN2256-24,BSNTN2256-24,r_1_s_100_BSNTN2256-24,1569,30,213,915,9,159,661,0,87,4,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2257-24_r_1_s_100_BSNTN2257-24,BSNTN2257-24,r_1_s_100_BSNTN2257-24,1536,0,0,0,0,1536,661,0,661,1,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2257-24_r_1.5_s_50_BSNTN2257-24,BSNTN2257-24,r_1.5_s_50_BSNTN2257-24,1536,0,0,0,3,1536,661,0,661,1,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2258-24_r_1_s_50_BSNTN2258-24,BSNTN2258-24,r_1_s_50_BSNTN2258-24,1569,3,9,129,39,609,661,23,286,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2257-24_r_1.3_s_100_BSNTN2257-24,BSNTN2257-24,r_1.3_s_100_BSNTN2257-24,1536,0,0,0,0,1536,661,0,661,1,1,yes,yes,yes
/home/dparsons/scratch/MGE_outputs/YB-4227_snpseq01188_00232/concat_mode/consensus/YB-4227_snpseq01188_plate00232_concat.fasta,BSNTN2257-24_r_1.3_s_50_BSNTN2257-24,BSNTN2257-24,r_1.3_s_50_BSNTN2257-24,1536,0,0,0,0,1536,661,0,661,1,1,no,no,no
