file,seq_id,process_id,parameters,length,leading_gaps,trailing_gaps,internal_gaps,ambiguous_bases,longest_stretch,barcode_length,barcode_ambiguous_bases,barcode_longest_stretch,barcode_rank,full_rank,best_sequence,selected_full_fasta,selected_barcode_fasta
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3015-24_r_1.3_s_100_BSNTN3015-24,BSNTN3015-24,r_1.3_s_100_BSNTN3015-24,1524,6,81,42,0,606,661,0,471,3,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3015-24_r_1_s_50_BSNTN3015-24,BSNTN3015-24,r_1_s_50_BSNTN3015-24,1524,6,0,18,9,927,661,2,474,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3015-24_r_1.5_s_100_BSNTN3015-24,BSNTN3015-24,r_1.5_s_100_BSNTN3015-24,1524,6,399,72,0,369,661,0,369,3,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3015-24_r_1.5_s_50_BSNTN3015-24,BSNTN3015-24,r_1.5_s_50_BSNTN3015-24,1524,6,108,291,1,369,661,1,369,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3016-24_r_1_s_100_BSNTN3016-24,BSNTN3016-24,r_1_s_100_BSNTN3016-24,1524,0,24,0,0,1500,661,0,661,1,1,yes,yes,yes
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3016-24_r_1.3_s_50_BSNTN3016-24,BSNTN3016-24,r_1.3_s_50_BSNTN3016-24,1524,0,81,0,0,1443,661,0,661,1,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3016-24_r_1_s_50_BSNTN3016-24,BSNTN3016-24,r_1_s_50_BSNTN3016-24,1524,0,6,0,10,1518,661,10,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3016-24_r_1.3_s_100_BSNTN3016-24,BSNTN3016-24,r_1.3_s_100_BSNTN3016-24,1524,0,81,0,0,1443,661,0,661,1,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3017-24_r_1_s_50_BSNTN3017-24,BSNTN3017-24,r_1_s_50_BSNTN3017-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3016-24_r_1.5_s_100_BSNTN3016-24,BSNTN3016-24,r_1.5_s_100_BSNTN3016-24,1524,0,147,15,0,690,661,0,471,3,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3017-24_r_1_s_100_BSNTN3017-24,BSNTN3017-24,r_1_s_100_BSNTN3017-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3017-24_r_1.3_s_50_BSNTN3017-24,BSNTN3017-24,r_1.3_s_50_BSNTN3017-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3017-24_r_1.3_s_100_BSNTN3017-24,BSNTN3017-24,r_1.3_s_100_BSNTN3017-24,0,0,0,0,0,0,0,0,0,6,1,yes,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3017-24_r_1.5_s_50_BSNTN3017-24,BSNTN3017-24,r_1.5_s_50_BSNTN3017-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3017-24_r_1.5_s_100_BSNTN3017-24,BSNTN3017-24,r_1.5_s_100_BSNTN3017-24,0,0,0,0,0,0,0,0,0,6,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3016-24_r_1.5_s_50_BSNTN3016-24,BSNTN3016-24,r_1.5_s_50_BSNTN3016-24,1524,0,147,15,2,690,661,1,471,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3018-24_r_1_s_50_BSNTN3018-24,BSNTN3018-24,r_1_s_50_BSNTN3018-24,1524,3,3,3,7,1380,661,3,559,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3018-24_r_1.3_s_100_BSNTN3018-24,BSNTN3018-24,r_1.3_s_100_BSNTN3018-24,1524,3,72,3,0,1311,661,0,559,2,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3018-24_r_1.3_s_50_BSNTN3018-24,BSNTN3018-24,r_1.3_s_50_BSNTN3018-24,1524,3,21,6,13,1311,661,0,559,2,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3019-24_r_1_s_50_BSNTN3019-24,BSNTN3019-24,r_1_s_50_BSNTN3019-24,1560,9,69,57,59,495,661,12,465,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3018-24_r_1.5_s_100_BSNTN3018-24,BSNTN3018-24,r_1.5_s_100_BSNTN3018-24,1524,3,147,45,0,861,661,0,342,3,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3019-24_r_1_s_100_BSNTN3019-24,BSNTN3019-24,r_1_s_100_BSNTN3019-24,1560,12,189,36,31,492,661,17,465,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3018-24_r_1_s_100_BSNTN3018-24,BSNTN3018-24,r_1_s_100_BSNTN3018-24,1524,3,18,3,0,1365,661,0,559,2,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3018-24_r_1.5_s_50_BSNTN3018-24,BSNTN3018-24,r_1.5_s_50_BSNTN3018-24,1524,3,105,54,0,861,661,0,342,3,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3019-24_r_1.3_s_50_BSNTN3019-24,BSNTN3019-24,r_1.3_s_50_BSNTN3019-24,1560,9,72,234,21,351,661,16,351,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3019-24_r_1.3_s_100_BSNTN3019-24,BSNTN3019-24,r_1.3_s_100_BSNTN3019-24,1560,12,222,204,32,243,661,31,243,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3019-24_r_1.5_s_50_BSNTN3019-24,BSNTN3019-24,r_1.5_s_50_BSNTN3019-24,1560,12,222,540,11,195,661,5,106,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3020-24_r_1_s_50_BSNTN3020-24,BSNTN3020-24,r_1_s_50_BSNTN3020-24,1524,0,0,3,16,1383,661,3,559,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3020-24_r_1.3_s_50_BSNTN3020-24,BSNTN3020-24,r_1.3_s_50_BSNTN3020-24,1524,0,18,3,2,1365,661,0,559,2,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3020-24_r_1_s_100_BSNTN3020-24,BSNTN3020-24,r_1_s_100_BSNTN3020-24,1524,0,6,3,1,1377,661,1,559,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3019-24_r_1.5_s_100_BSNTN3019-24,BSNTN3019-24,r_1.5_s_100_BSNTN3019-24,1560,594,222,222,0,195,661,0,106,4,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3020-24_r_1.3_s_100_BSNTN3020-24,BSNTN3020-24,r_1.3_s_100_BSNTN3020-24,1524,0,63,3,0,1320,661,0,559,2,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3020-24_r_1.5_s_50_BSNTN3020-24,BSNTN3020-24,r_1.5_s_50_BSNTN3020-24,1524,3,24,30,7,1269,661,6,550,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3021-24_r_1_s_50_BSNTN3021-24,BSNTN3021-24,r_1_s_50_BSNTN3021-24,1524,0,0,18,10,927,661,0,474,3,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3020-24_r_1.5_s_100_BSNTN3020-24,BSNTN3020-24,r_1.5_s_100_BSNTN3020-24,1524,3,129,15,0,870,661,0,372,3,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3021-24_r_1.3_s_50_BSNTN3021-24,BSNTN3021-24,r_1.3_s_50_BSNTN3021-24,1524,0,81,0,5,1443,661,3,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3021-24_r_1_s_100_BSNTN3021-24,BSNTN3021-24,r_1_s_100_BSNTN3021-24,1524,0,81,3,0,927,661,0,474,3,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3021-24_r_1.3_s_100_BSNTN3021-24,BSNTN3021-24,r_1.3_s_100_BSNTN3021-24,1524,0,81,0,1,1443,661,1,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3021-24_r_1.5_s_50_BSNTN3021-24,BSNTN3021-24,r_1.5_s_50_BSNTN3021-24,1524,0,114,159,9,369,661,3,369,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3021-24_r_1.5_s_100_BSNTN3021-24,BSNTN3021-24,r_1.5_s_100_BSNTN3021-24,1524,0,198,195,7,369,661,2,369,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3022-24_r_1_s_100_BSNTN3022-24,BSNTN3022-24,r_1_s_100_BSNTN3022-24,1524,6,93,0,6,1425,661,6,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3022-24_r_1_s_50_BSNTN3022-24,BSNTN3022-24,r_1_s_50_BSNTN3022-24,1524,0,3,0,43,1521,661,29,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3022-24_r_1.3_s_50_BSNTN3022-24,BSNTN3022-24,r_1.3_s_50_BSNTN3022-24,1524,0,51,126,22,825,661,9,324,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3022-24_r_1.3_s_100_BSNTN3022-24,BSNTN3022-24,r_1.3_s_100_BSNTN3022-24,1524,6,189,129,6,660,661,6,324,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3022-24_r_1.5_s_50_BSNTN3022-24,BSNTN3022-24,r_1.5_s_50_BSNTN3022-24,1524,6,63,543,13,243,661,11,135,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3022-24_r_1.5_s_100_BSNTN3022-24,BSNTN3022-24,r_1.5_s_100_BSNTN3022-24,1524,198,414,339,0,192,661,0,123,4,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3023-24_r_1_s_50_BSNTN3023-24,BSNTN3023-24,r_1_s_50_BSNTN3023-24,1524,0,3,3,25,1002,661,13,477,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3023-24_r_1.3_s_50_BSNTN3023-24,BSNTN3023-24,r_1.3_s_50_BSNTN3023-24,1524,0,3,6,7,1461,661,5,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3023-24_r_1_s_100_BSNTN3023-24,BSNTN3023-24,r_1_s_100_BSNTN3023-24,1524,3,81,3,0,924,661,0,477,3,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3023-24_r_1.3_s_100_BSNTN3023-24,BSNTN3023-24,r_1.3_s_100_BSNTN3023-24,1524,6,81,3,0,924,661,0,477,3,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3023-24_r_1.5_s_100_BSNTN3023-24,BSNTN3023-24,r_1.5_s_100_BSNTN3023-24,1524,150,171,75,0,390,661,0,183,4,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3023-24_r_1.5_s_50_BSNTN3023-24,BSNTN3023-24,r_1.5_s_50_BSNTN3023-24,1524,6,24,144,8,570,661,2,186,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3024-24_r_1_s_50_BSNTN3024-24,BSNTN3024-24,r_1_s_50_BSNTN3024-24,1524,0,3,0,80,1521,661,42,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3024-24_r_1.3_s_50_BSNTN3024-24,BSNTN3024-24,r_1.3_s_50_BSNTN3024-24,1524,0,3,69,44,1410,661,30,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3024-24_r_1.5_s_50_BSNTN3024-24,BSNTN3024-24,r_1.5_s_50_BSNTN3024-24,1524,0,174,234,15,399,661,10,252,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3024-24_r_1.3_s_100_BSNTN3024-24,BSNTN3024-24,r_1.3_s_100_BSNTN3024-24,1524,0,126,3,10,885,661,9,471,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3024-24_r_1_s_100_BSNTN3024-24,BSNTN3024-24,r_1_s_100_BSNTN3024-24,1524,0,93,0,17,1431,661,7,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3025-24_r_1_s_50_BSNTN3025-24,BSNTN3025-24,r_1_s_50_BSNTN3025-24,1524,0,3,24,13,1446,661,11,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3025-24_r_1.3_s_100_BSNTN3025-24,BSNTN3025-24,r_1.3_s_100_BSNTN3025-24,1524,0,138,0,0,1386,661,0,661,1,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3025-24_r_1.3_s_50_BSNTN3025-24,BSNTN3025-24,r_1.3_s_50_BSNTN3025-24,1524,0,81,0,5,1443,661,5,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3024-24_r_1.5_s_100_BSNTN3024-24,BSNTN3024-24,r_1.5_s_100_BSNTN3024-24,1524,0,195,360,18,201,661,11,183,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3025-24_r_1.5_s_100_BSNTN3025-24,BSNTN3025-24,r_1.5_s_100_BSNTN3025-24,1524,0,195,96,0,621,661,0,375,3,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3025-24_r_1.5_s_50_BSNTN3025-24,BSNTN3025-24,r_1.5_s_50_BSNTN3025-24,1524,0,171,60,2,642,661,2,375,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3025-24_r_1_s_100_BSNTN3025-24,BSNTN3025-24,r_1_s_100_BSNTN3025-24,1524,0,78,0,0,1446,661,0,661,1,1,yes,yes,yes
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3026-24_r_1_s_50_BSNTN3026-24,BSNTN3026-24,r_1_s_50_BSNTN3026-24,1524,0,0,9,121,1455,661,69,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3026-24_r_1.3_s_100_BSNTN3026-24,BSNTN3026-24,r_1.3_s_100_BSNTN3026-24,1524,0,114,48,8,684,661,7,447,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3026-24_r_1.3_s_50_BSNTN3026-24,BSNTN3026-24,r_1.3_s_50_BSNTN3026-24,1524,0,21,84,16,684,661,11,447,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3026-24_r_1_s_100_BSNTN3026-24,BSNTN3026-24,r_1_s_100_BSNTN3026-24,1524,0,81,0,61,1443,661,36,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3026-24_r_1.5_s_50_BSNTN3026-24,BSNTN3026-24,r_1.5_s_50_BSNTN3026-24,1524,0,21,522,21,354,661,9,159,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3027-24_r_1_s_50_BSNTN3027-24,BSNTN3027-24,r_1_s_50_BSNTN3027-24,1524,6,3,3,38,1380,661,25,559,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3026-24_r_1.5_s_100_BSNTN3026-24,BSNTN3026-24,r_1.5_s_100_BSNTN3026-24,1524,180,204,435,3,207,661,1,147,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3027-24_r_1_s_100_BSNTN3027-24,BSNTN3027-24,r_1_s_100_BSNTN3027-24,1524,6,15,3,0,1368,661,0,559,2,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3027-24_r_1.5_s_50_BSNTN3027-24,BSNTN3027-24,r_1.5_s_50_BSNTN3027-24,1524,6,126,39,7,855,661,1,538,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3027-24_r_1.3_s_50_BSNTN3027-24,BSNTN3027-24,r_1.3_s_50_BSNTN3027-24,1524,6,69,9,14,1299,661,2,544,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3027-24_r_1.3_s_100_BSNTN3027-24,BSNTN3027-24,r_1.3_s_100_BSNTN3027-24,1524,6,69,15,12,1293,661,0,538,2,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3028-24_r_1_s_50_BSNTN3028-24,BSNTN3028-24,r_1_s_50_BSNTN3028-24,1524,6,0,0,3,1518,661,0,661,1,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3028-24_r_1.3_s_50_BSNTN3028-24,BSNTN3028-24,r_1.3_s_50_BSNTN3028-24,1524,6,3,24,4,1407,661,4,661,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3028-24_r_1_s_100_BSNTN3028-24,BSNTN3028-24,r_1_s_100_BSNTN3028-24,1524,6,81,0,0,1437,661,0,661,1,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3028-24_r_1.5_s_50_BSNTN3028-24,BSNTN3028-24,r_1.5_s_50_BSNTN3028-24,1524,6,24,207,9,405,661,9,405,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3029-24_r_1_s_50_BSNTN3029-24,BSNTN3029-24,r_1_s_50_BSNTN3029-24,1524,0,3,21,68,1296,661,39,553,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3028-24_r_1.3_s_100_BSNTN3028-24,BSNTN3028-24,r_1.3_s_100_BSNTN3028-24,1524,6,111,0,0,1407,661,0,661,1,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3028-24_r_1.5_s_100_BSNTN3028-24,BSNTN3028-24,r_1.5_s_100_BSNTN3028-24,1524,6,180,276,0,405,661,0,405,3,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3029-24_r_1_s_100_BSNTN3029-24,BSNTN3029-24,r_1_s_100_BSNTN3029-24,1524,18,102,6,7,780,661,7,553,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3029-24_r_1.3_s_50_BSNTN3029-24,BSNTN3029-24,r_1.3_s_50_BSNTN3029-24,1524,39,18,141,20,489,661,12,342,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3027-24_r_1.5_s_100_BSNTN3027-24,BSNTN3027-24,r_1.5_s_100_BSNTN3027-24,1524,6,126,63,0,831,661,0,538,2,1,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3029-24_r_1.3_s_100_BSNTN3029-24,BSNTN3029-24,r_1.3_s_100_BSNTN3029-24,1524,168,108,93,12,414,661,12,342,5,2,no,no,no
/home/dparsons/scratch/MGE_outputs/YB-4226_snpseq01200_00235/concat_mode/consensus/YB-4226_snpseq01200_plate00235_concat.fasta,BSNTN3029-24_r_1.5_s_50_BSNTN3029-24,BSNTN3029-24,r_1.5_s_50_BSNTN3029-24,1524,180,111,549,7,162,661,1,132,5,2,no,no,no
